mag,rho,eff_rd
20.2,4.467,60.0
20.4,4.467,50.83333
20.6,4.467,45.83333
20.8,4.467,36.66667
21.0,4.467,28.33333
21.2,4.467,30.83333
21.4,4.467,20.83333
21.6,4.467,14.16667
21.8,4.467,10.83333
22.0,4.467,4.16667
22.2,4.467,10.83333
22.4,4.467,6.66667
15.8,5.012,1.66667
16.0,5.012,5.0
16.2,5.012,5.83333
16.4,5.012,6.66667
16.6,5.012,6.66667
16.8,5.012,11.66667
17.0,5.012,19.16667
17.2,5.012,40.83333
17.4,5.012,51.66667
17.6,5.012,58.33333
17.8,5.012,66.66667
18.0,5.012,68.33333
18.2,5.012,63.33333
18.4,5.012,70.83333
18.6,5.012,70.83333
18.8,5.012,76.66667
19.0,5.012,78.33333
19.2,5.012,76.66667
19.4,5.012,71.66667
19.6,5.012,65.0
19.8,5.012,65.83333
20.0,5.012,65.83333
20.2,5.012,61.66667
20.4,5.012,62.5
20.6,5.012,51.66667
20.8,5.012,50.0
21.0,5.012,40.83333
21.2,5.012,28.33333
21.4,5.012,25.0
21.6,5.012,20.0
21.8,5.012,15.0
22.0,5.012,12.5
22.2,5.012,7.5
22.4,5.012,6.66667
15.8,6.31,5.0
16.0,6.31,3.33333
16.2,6.31,5.0
16.4,6.31,11.66667
16.6,6.31,23.33333
16.8,6.31,34.16667
17.0,6.31,55.0
17.2,6.31,64.16667
17.4,6.31,66.66667
17.6,6.31,78.33333
17.8,6.31,76.66667
18.0,6.31,73.33333
18.2,6.31,84.16667
18.4,6.31,89.16667
18.6,6.31,74.16667
18.8,6.31,84.16667
19.0,6.31,83.33333
19.2,6.31,86.66667
19.4,6.31,76.66667
19.6,6.31,80.0
19.8,6.31,74.16667
20.0,6.31,75.83333
20.2,6.31,69.16667
20.4,6.31,65.0
20.6,6.31,68.33333
20.8,6.31,58.33333
21.0,6.31,43.33333
21.2,6.31,35.0
21.4,6.31,20.0
21.6,6.31,25.0
21.8,6.31,8.33333
22.0,6.31,9.16667
22.2,6.31,8.33333
22.4,6.31,7.5
15.8,7.943,7.5
16.0,7.943,12.5
16.2,7.943,15.83333
16.4,7.943,40.83333
16.6,7.943,59.16667
16.8,7.943,71.66667
17.0,7.943,81.66667
17.2,7.943,85.0
17.4,7.943,85.0
17.6,7.943,82.5
17.8,7.943,80.83333
18.0,7.943,90.0
18.2,7.943,85.0
18.4,7.943,87.5
18.6,7.943,83.33333
18.8,7.943,85.0
19.0,7.943,86.66667
19.2,7.943,83.33333
19.4,7.943,75.83333
19.6,7.943,85.0
19.8,7.943,78.33333
20.0,7.943,79.16667
20.2,7.943,77.5
20.4,7.943,70.0
20.6,7.943,70.83333
20.8,7.943,56.66667
21.0,7.943,38.33333
21.2,7.943,30.83333
21.4,7.943,25.0
21.6,7.943,12.5
21.8,7.943,10.0
22.0,7.943,8.33333
22.2,7.943,6.66667
22.4,7.943,5.83333
15.8,10.0,10.83333
16.0,10.0,31.66667
16.2,10.0,50.83333
16.4,10.0,80.83333
16.6,10.0,86.66667
16.8,10.0,86.66667
17.0,10.0,88.33333
17.2,10.0,87.5
17.4,10.0,85.0
17.6,10.0,90.83333
17.8,10.0,85.83333
18.0,10.0,90.0
18.2,10.0,89.16667
18.4,10.0,85.0
18.6,10.0,85.83333
18.8,10.0,85.0
19.0,10.0,85.0
19.2,10.0,82.5
19.4,10.0,87.5
19.6,10.0,82.5
19.8,10.0,86.66667
20.0,10.0,86.66667
20.2,10.0,80.0
20.4,10.0,71.66667
20.6,10.0,60.83333
20.8,10.0,55.83333
21.0,10.0,41.66667
21.2,10.0,29.16667
21.4,10.0,12.5
21.6,10.0,10.83333
21.8,10.0,10.0
22.0,10.0,9.16667
22.2,10.0,12.5
22.4,10.0,5.83333
15.8,12.589,41.66667
16.0,12.589,70.83333
16.2,12.589,82.5
16.4,12.589,85.83333
16.6,12.589,91.66667
16.8,12.589,88.33333
17.0,12.589,88.33333
17.2,12.589,90.0
17.4,12.589,93.33333
17.6,12.589,88.33333
17.8,12.589,94.16667
18.0,12.589,87.5
18.2,12.589,93.33333
18.4,12.589,90.0
18.6,12.589,91.66667
18.8,12.589,90.0
19.0,12.589,82.5
19.2,12.589,90.0
19.4,12.589,85.0
19.6,12.589,88.33333
19.8,12.589,81.66667
20.0,12.589,87.5
20.2,12.589,78.33333
20.4,12.589,74.16667
20.6,12.589,72.5
20.8,12.589,53.33333
21.0,12.589,43.33333
21.2,12.589,30.0
21.4,12.589,17.5
21.6,12.589,9.16667
21.8,12.589,13.33333
22.0,12.589,10.0
22.2,12.589,6.66667
22.4,12.589,8.33333
15.8,17.783,87.5
16.0,17.783,89.16667
16.2,17.783,91.66667
16.4,17.783,90.83333
16.6,17.783,90.83333
16.8,17.783,92.5
17.0,17.783,94.16667
17.2,17.783,95.0
17.4,17.783,90.83333
17.6,17.783,89.16667
17.8,17.783,90.83333
18.0,17.783,89.16667
18.2,17.783,91.66667
18.4,17.783,90.0
18.6,17.783,85.83333
18.8,17.783,90.0
19.0,17.783,90.83333
19.2,17.783,89.16667
19.4,17.783,93.33333
19.6,17.783,91.66667
19.8,17.783,90.83333
20.0,17.783,88.33333
20.2,17.783,79.16667
20.4,17.783,75.0
20.6,17.783,66.66667
20.8,17.783,50.83333
21.0,17.783,30.83333
21.2,17.783,31.66667
21.4,17.783,20.0
21.6,17.783,19.16667
21.8,17.783,6.66667
22.0,17.783,9.16667
22.2,17.783,7.5
22.4,17.783,9.16667
15.8,25.119,86.66667
16.0,25.119,89.16667
16.2,25.119,93.33333
16.4,25.119,89.16667
16.6,25.119,89.16667
16.8,25.119,91.66667
17.0,25.119,92.5
17.2,25.119,93.33333
17.4,25.119,85.83333
17.6,25.119,95.0
17.8,25.119,95.0
18.0,25.119,94.16667
18.2,25.119,90.83333
18.4,25.119,94.16667
18.6,25.119,94.16667
18.8,25.119,89.16667
19.0,25.119,91.66667
19.2,25.119,86.66667
19.4,25.119,90.83333
19.6,25.119,87.5
19.8,25.119,86.66667
20.0,25.119,92.5
20.2,25.119,85.83333
20.4,25.119,73.33333
20.6,25.119,76.66667
20.8,25.119,50.0
21.0,25.119,37.5
21.2,25.119,25.0
21.4,25.119,20.83333
21.6,25.119,15.83333
21.8,25.119,14.16667
22.0,25.119,9.16667
22.2,25.119,9.16667
22.4,25.119,5.0
15.8,39.811,85.83333
16.0,39.811,87.5
16.2,39.811,93.33333
16.4,39.811,95.83333
16.6,39.811,90.83333
16.8,39.811,90.0
17.0,39.811,97.5
17.2,39.811,90.0
17.4,39.811,90.0
17.6,39.811,90.83333
17.8,39.811,89.16667
18.0,39.811,85.0
18.2,39.811,90.83333
18.4,39.811,93.33333
18.6,39.811,92.5
18.8,39.811,85.83333
19.0,39.811,94.16667
19.2,39.811,88.33333
19.4,39.811,90.83333
19.6,39.811,92.5
19.8,39.811,82.5
20.0,39.811,82.5
20.2,39.811,80.0
20.4,39.811,73.33333
20.6,39.811,66.66667
20.8,39.811,39.16667
21.0,39.811,33.33333
21.2,39.811,25.0
21.4,39.811,16.66667
21.6,39.811,12.5
21.8,39.811,11.66667
22.0,39.811,8.33333
22.2,39.811,13.33333
22.4,39.811,4.16667
15.8,56.234,93.33333
16.0,56.234,91.66667
16.2,56.234,93.33333
16.4,56.234,91.66667
16.6,56.234,96.66667
16.8,56.234,91.66667
17.0,56.234,88.33333
17.2,56.234,90.83333
17.4,56.234,92.5
17.6,56.234,94.16667
17.8,56.234,95.83333
18.0,56.234,87.5
18.2,56.234,97.5
18.4,56.234,95.0
18.6,56.234,89.16667
18.8,56.234,97.5
19.0,56.234,89.16667
19.2,56.234,92.5
19.4,56.234,86.66667
19.6,56.234,88.33333
19.8,56.234,85.83333
20.0,56.234,90.83333
20.2,56.234,85.83333
20.4,56.234,74.16667
20.6,56.234,58.33333
20.8,56.234,55.0
21.0,56.234,34.16667
21.2,56.234,22.5
21.4,56.234,14.16667
21.6,56.234,14.16667
21.8,56.234,8.33333
22.0,56.234,10.83333
22.2,56.234,10.0
22.4,56.234,8.33333
15.8,100.0,91.66667
16.0,100.0,94.16667
16.2,100.0,95.0
16.4,100.0,94.16667
16.6,100.0,94.16667
16.8,100.0,90.0
17.0,100.0,91.66667
17.2,100.0,91.66667
17.4,100.0,88.33333
17.6,100.0,93.33333
17.8,100.0,93.33333
18.0,100.0,91.66667
18.2,100.0,90.83333
18.4,100.0,90.0
18.6,100.0,87.5
18.8,100.0,90.83333
19.0,100.0,90.83333
19.2,100.0,93.33333
19.4,100.0,90.0
19.6,100.0,91.66667
19.8,100.0,91.66667
20.0,100.0,87.5
20.2,100.0,78.33333
20.4,100.0,65.83333
20.6,100.0,55.0
20.8,100.0,32.5
21.0,100.0,34.16667
21.2,100.0,20.83333
21.4,100.0,11.66667
21.6,100.0,10.0
21.8,100.0,8.33333
22.0,100.0,10.0
22.2,100.0,6.66667
22.4,100.0,5.83333
15.8,177.828,90.83333
16.0,177.828,91.66667
16.2,177.828,95.83333
16.4,177.828,90.83333
16.6,177.828,95.0
16.8,177.828,90.0
17.0,177.828,89.16667
17.2,177.828,92.5
17.4,177.828,92.5
17.6,177.828,92.5
17.8,177.828,94.16667
18.0,177.828,88.33333
18.2,177.828,90.0
18.4,177.828,87.5
18.6,177.828,95.83333
18.8,177.828,92.5
19.0,177.828,84.16667
19.2,177.828,92.5
19.4,177.828,91.66667
19.6,177.828,85.83333
19.8,177.828,85.83333
20.0,177.828,78.33333
20.2,177.828,75.0
20.4,177.828,65.0
20.6,177.828,45.83333
20.8,177.828,29.16667
21.0,177.828,20.83333
21.2,177.828,11.66667
21.4,177.828,7.5
21.6,177.828,9.16667
21.8,177.828,9.16667
22.0,177.828,6.66667
22.2,177.828,7.5
22.4,177.828,9.16667
15.8,316.228,93.33333
16.0,316.228,91.66667
16.2,316.228,88.33333
16.4,316.228,95.0
16.6,316.228,89.16667
16.8,316.228,87.5
17.0,316.228,90.83333
17.2,316.228,85.83333
17.4,316.228,93.33333
17.6,316.228,92.5
17.8,316.228,87.5
18.0,316.228,92.5
18.2,316.228,95.0
18.4,316.228,93.33333
18.6,316.228,89.16667
18.8,316.228,89.16667
19.0,316.228,95.83333
19.2,316.228,95.83333
19.4,316.228,88.33333
19.6,316.228,95.0
19.8,316.228,84.16667
20.0,316.228,86.66667
20.2,316.228,70.0
20.4,316.228,50.83333
20.6,316.228,30.83333
20.8,316.228,30.83333
21.0,316.228,13.33333
21.2,316.228,14.16667
21.4,316.228,9.16667
21.6,316.228,10.0
21.8,316.228,3.33333
22.0,316.228,7.5
22.2,316.228,10.0
22.4,316.228,4.16667
15.8,630.957,95.0
16.0,630.957,95.83333
16.2,630.957,93.33333
16.4,630.957,95.0
16.6,630.957,91.66667
16.8,630.957,95.83333
17.0,630.957,92.5
17.2,630.957,95.0
17.4,630.957,91.66667
17.6,630.957,94.16667
17.8,630.957,95.83333
18.0,630.957,89.16667
18.2,630.957,89.16667
18.4,630.957,92.5
18.6,630.957,92.5
18.8,630.957,90.0
19.0,630.957,90.0
19.2,630.957,86.66667
19.4,630.957,88.33333
19.6,630.957,90.83333
19.8,630.957,80.0
20.0,630.957,76.66667
20.2,630.957,60.0
20.4,630.957,42.5
20.6,630.957,34.16667
20.8,630.957,25.83333
21.0,630.957,16.66667
21.2,630.957,6.66667
21.4,630.957,14.16667
21.6,630.957,9.16667
21.8,630.957,5.0
22.0,630.957,8.33333
22.2,630.957,8.33333
22.4,630.957,1.66667
15.8,1412.538,91.66667
16.0,1412.538,90.83333
16.2,1412.538,90.83333
16.4,1412.538,91.66667
16.6,1412.538,95.0
16.8,1412.538,97.5
17.0,1412.538,93.33333
17.2,1412.538,92.5
17.4,1412.538,90.0
17.6,1412.538,91.66667
17.8,1412.538,89.16667
18.0,1412.538,90.0
18.2,1412.538,95.0
18.4,1412.538,92.5
18.6,1412.538,94.16667
18.8,1412.538,94.16667
19.0,1412.538,94.16667
19.2,1412.538,94.16667
19.4,1412.538,87.5
19.6,1412.538,84.16667
19.8,1412.538,85.83333
20.0,1412.538,65.0
20.2,1412.538,60.83333
20.4,1412.538,37.5
20.6,1412.538,21.66667
20.8,1412.538,15.83333
21.0,1412.538,9.16667
21.2,1412.538,10.0
21.4,1412.538,2.5
21.6,1412.538,6.66667
21.8,1412.538,6.66667
22.0,1412.538,8.33333
22.2,1412.538,4.16667
22.4,1412.538,4.16667
15.8,3548.134,95.0
16.0,3548.134,94.16667
16.2,3548.134,95.0
16.4,3548.134,95.0
16.6,3548.134,96.66667
16.8,3548.134,90.0
17.0,3548.134,90.83333
17.2,3548.134,90.83333
17.4,3548.134,92.5
17.6,3548.134,91.66667
17.8,3548.134,94.16667
18.0,3548.134,93.33333
18.2,3548.134,93.33333
18.4,3548.134,90.0
18.6,3548.134,93.33333
18.8,3548.134,91.66667
19.0,3548.134,90.83333
19.2,3548.134,94.16667
19.4,3548.134,90.83333
19.6,3548.134,82.5
19.8,3548.134,80.0
20.0,3548.134,60.0
20.2,3548.134,39.16667
20.4,3548.134,24.16667
20.6,3548.134,23.33333
20.8,3548.134,11.66667
21.0,3548.134,10.0
21.2,3548.134,10.83333
21.4,3548.134,5.0
21.6,3548.134,10.83333
21.8,3548.134,5.83333
22.0,3548.134,9.16667
22.2,3548.134,4.16667
22.4,3548.134,9.16667
15.8,8912.509,94.16667
16.0,8912.509,95.83333
16.2,8912.509,90.83333
16.4,8912.509,91.66667
16.6,8912.509,90.0
16.8,8912.509,90.83333
17.0,8912.509,91.66667
17.2,8912.509,92.5
17.4,8912.509,88.33333
17.6,8912.509,95.0
17.8,8912.509,90.83333
18.0,8912.509,93.33333
18.2,8912.509,92.5
18.4,8912.509,90.83333
18.6,8912.509,92.5
18.8,8912.509,93.33333
19.0,8912.509,90.83333
19.2,8912.509,89.16667
19.4,8912.509,86.66667
19.6,8912.509,79.16667
19.8,8912.509,60.83333
20.0,8912.509,55.0
20.2,8912.509,28.33333
20.4,8912.509,18.33333
20.6,8912.509,20.0
20.8,8912.509,11.66667
21.0,8912.509,13.33333
21.2,8912.509,4.16667
21.4,8912.509,9.16667
21.6,8912.509,7.5
21.8,8912.509,8.33333
22.0,8912.509,4.16667
22.2,8912.509,9.16667
22.4,8912.509,6.66667
15.8,28183.829,91.66667
16.0,28183.829,94.16667
16.2,28183.829,93.33333
16.4,28183.829,90.0
16.6,28183.829,92.5
16.8,28183.829,93.33333
17.0,28183.829,95.0
17.2,28183.829,95.83333
17.4,28183.829,90.83333
17.6,28183.829,92.5
17.8,28183.829,95.0
18.0,28183.829,90.83333
18.2,28183.829,87.5
18.4,28183.829,91.66667
18.6,28183.829,90.0
18.8,28183.829,86.66667
19.0,28183.829,91.66667
19.2,28183.829,90.0
19.4,28183.829,80.0
19.6,28183.829,71.66667
19.8,28183.829,55.0
20.0,28183.829,36.66667
20.2,28183.829,20.0
20.4,28183.829,20.0
20.6,28183.829,10.83333
20.8,28183.829,12.5
21.0,28183.829,7.5
21.2,28183.829,7.5
21.4,28183.829,9.16667
21.6,28183.829,10.0
21.8,28183.829,8.33333
22.0,28183.829,10.0
22.2,28183.829,3.33333
22.4,28183.829,6.66667
15.8,100000.0,93.33333
16.0,100000.0,95.0
16.2,100000.0,95.0
16.4,100000.0,95.0
16.6,100000.0,90.83333
16.8,100000.0,92.5
17.0,100000.0,95.83333
17.2,100000.0,90.0
17.4,100000.0,94.16667
17.6,100000.0,95.0
17.8,100000.0,97.5
18.0,100000.0,95.0
18.2,100000.0,90.0
18.4,100000.0,95.0
18.6,100000.0,94.16667
18.8,100000.0,89.16667
19.0,100000.0,87.5
19.2,100000.0,85.0
19.4,100000.0,75.83333
19.6,100000.0,59.16667
19.8,100000.0,31.66667
20.0,100000.0,24.16667
20.2,100000.0,21.66667
20.4,100000.0,11.66667
20.6,100000.0,10.0
20.8,100000.0,7.5
21.0,100000.0,8.33333
21.2,100000.0,7.5
21.4,100000.0,8.33333
21.6,100000.0,7.5
21.8,100000.0,7.5
22.0,100000.0,5.83333
22.2,100000.0,5.0
22.4,100000.0,5.83333
15.8,398107.171,93.75
16.0,398107.171,89.58333
16.2,398107.171,95.83333
16.4,398107.171,91.66667
16.6,398107.171,93.75
16.8,398107.171,93.75
17.0,398107.171,91.66667
17.2,398107.171,95.83333
17.4,398107.171,91.66667
17.6,398107.171,93.75
17.8,398107.171,95.83333
18.0,398107.171,89.58333
18.2,398107.171,95.83333
18.4,398107.171,91.66667
18.6,398107.171,91.66667
18.8,398107.171,97.91667
19.0,398107.171,83.33333
19.2,398107.171,70.83333
19.4,398107.171,64.58333
19.6,398107.171,41.66667
19.8,398107.171,25.0
20.0,398107.171,18.75
20.2,398107.171,14.58333
20.4,398107.171,8.33333
20.6,398107.171,10.41667
20.8,398107.171,10.41667
21.0,398107.171,4.16667
21.2,398107.171,2.08333
21.4,398107.171,4.16667
21.6,398107.171,6.25
21.8,398107.171,10.41667
22.0,398107.171,6.25
22.2,398107.171,2.08333
22.4,398107.171,4.16667
15.8,1995262.315,93.75
16.0,1995262.315,95.83333
16.2,1995262.315,97.91667
16.4,1995262.315,95.83333
16.6,1995262.315,89.58333
16.8,1995262.315,93.75
17.0,1995262.315,91.66667
17.2,1995262.315,91.66667
17.4,1995262.315,93.75
17.6,1995262.315,93.75
17.8,1995262.315,85.41667
18.0,1995262.315,95.83333
18.2,1995262.315,93.75
18.4,1995262.315,91.66667
18.6,1995262.315,91.66667
18.8,1995262.315,87.5
19.0,1995262.315,70.83333
19.2,1995262.315,70.83333
19.4,1995262.315,47.91667
19.6,1995262.315,25.0
19.8,1995262.315,22.91667
20.0,1995262.315,25.0
20.2,1995262.315,18.75
20.4,1995262.315,14.58333
20.6,1995262.315,12.5
20.8,1995262.315,8.33333
21.0,1995262.315,12.5
21.2,1995262.315,4.16667
21.4,1995262.315,4.16667
21.6,1995262.315,14.58333
21.8,1995262.315,6.25
22.0,1995262.315,6.25
22.2,1995262.315,4.16667
22.4,1995262.315,2.08333
15.8,11220184.543,97.91667
16.0,11220184.543,95.83333
16.2,11220184.543,97.91667
16.4,11220184.543,97.91667
16.6,11220184.543,97.91667
16.8,11220184.543,95.83333
17.0,11220184.543,89.58333
17.2,11220184.543,97.91667
17.4,11220184.543,93.75
17.6,11220184.543,95.83333
17.8,11220184.543,87.5
18.0,11220184.543,89.58333
18.2,11220184.543,93.75
18.4,11220184.543,93.75
18.6,11220184.543,91.66667
18.8,11220184.543,87.5
19.0,11220184.543,70.83333
19.2,11220184.543,50.0
19.4,11220184.543,33.33333
19.6,11220184.543,27.08333
19.8,11220184.543,10.41667
20.0,11220184.543,22.91667
20.2,11220184.543,6.25
20.4,11220184.543,8.33333
20.6,11220184.543,12.5
20.8,11220184.543,6.25
21.0,11220184.543,8.33333
21.2,11220184.543,8.33333
21.4,11220184.543,6.25
21.6,11220184.543,6.25
21.8,11220184.543,6.25
22.0,11220184.543,2.08333
22.2,11220184.543,10.41667
22.4,11220184.543,12.5
15.8,79432823.472,93.75
16.0,79432823.472,95.83333
16.2,79432823.472,91.66667
16.4,79432823.472,91.66667
16.6,79432823.472,87.5
16.8,79432823.472,95.83333
17.0,79432823.472,97.91667
17.2,79432823.472,95.83333
17.4,79432823.472,89.58333
17.6,79432823.472,93.75
17.8,79432823.472,89.58333
18.0,79432823.472,95.83333
18.2,79432823.472,87.5
18.4,79432823.472,95.83333
18.6,79432823.472,89.58333
18.8,79432823.472,75.0
19.0,79432823.472,54.16667
19.2,79432823.472,37.5
19.4,79432823.472,33.33333
19.6,79432823.472,27.08333
19.8,79432823.472,14.58333
20.0,79432823.472,10.41667
20.2,79432823.472,10.41667
20.4,79432823.472,4.16667
20.6,79432823.472,10.41667
20.8,79432823.472,6.25
21.0,79432823.472,8.33333
21.2,79432823.472,8.33333
21.4,79432823.472,4.16667
21.6,79432823.472,2.08333
21.8,79432823.472,6.25
22.0,79432823.472,8.33333
22.2,79432823.472,6.25
22.4,79432823.472,0.0
15.8,794328234.724,100.0
16.0,794328234.724,97.91667
16.2,794328234.724,97.91667
16.4,794328234.724,100.0
16.6,794328234.724,97.91667
16.8,794328234.724,95.83333
17.0,794328234.724,95.83333
17.2,794328234.724,93.75
17.4,794328234.724,91.66667
17.6,794328234.724,89.58333
17.8,794328234.724,85.41667
18.0,794328234.724,89.58333
18.2,794328234.724,95.83333
18.4,794328234.724,81.25
18.6,794328234.724,77.08333
18.8,794328234.724,45.83333
19.0,794328234.724,29.16667
19.2,794328234.724,29.16667
19.4,794328234.724,14.58333
19.6,794328234.724,8.33333
19.8,794328234.724,18.75
20.0,794328234.724,4.16667
20.2,794328234.724,10.41667
20.4,794328234.724,2.08333
20.6,794328234.724,4.16667
20.8,794328234.724,8.33333
21.0,794328234.724,4.16667
21.2,794328234.724,4.16667
21.4,794328234.724,2.08333
21.6,794328234.724,8.33333
21.8,794328234.724,4.16667
22.0,794328234.724,4.16667
22.2,794328234.724,0.0
22.4,794328234.724,0.0
15.8,10000000000.0,91.66667
16.0,10000000000.0,95.83333
16.2,10000000000.0,91.66667
16.4,10000000000.0,95.83333
16.6,10000000000.0,95.83333
16.8,10000000000.0,97.91667
17.0,10000000000.0,95.83333
17.2,10000000000.0,91.66667
17.4,10000000000.0,91.66667
17.6,10000000000.0,95.83333
17.8,10000000000.0,89.58333
18.0,10000000000.0,97.91667
18.2,10000000000.0,79.16667
18.4,10000000000.0,79.16667
18.6,10000000000.0,56.25
18.8,10000000000.0,35.41667
19.0,10000000000.0,35.41667
19.2,10000000000.0,18.75
19.4,10000000000.0,12.5
19.6,10000000000.0,16.66667
19.8,10000000000.0,10.41667
20.0,10000000000.0,6.25
20.2,10000000000.0,8.33333
20.4,10000000000.0,6.25
20.6,10000000000.0,2.08333
20.8,10000000000.0,6.25
21.0,10000000000.0,4.16667
21.2,10000000000.0,4.16667
21.4,10000000000.0,6.25
21.6,10000000000.0,2.08333
21.8,10000000000.0,0.0
22.0,10000000000.0,0.0
22.2,10000000000.0,0.0
22.4,10000000000.0,0.0
15.8,158489319246.111,87.5
16.0,158489319246.111,100.0
16.2,158489319246.111,100.0
16.4,158489319246.111,91.66667
16.6,158489319246.111,91.66667
16.8,158489319246.111,89.58333
17.0,158489319246.111,95.83333
17.2,158489319246.111,91.66667
17.4,158489319246.111,91.66667
17.6,158489319246.111,95.83333
17.8,158489319246.111,85.41667
18.0,158489319246.111,93.75
18.2,158489319246.111,62.5
18.4,158489319246.111,56.25
18.6,158489319246.111,47.91667
18.8,158489319246.111,25.0
19.0,158489319246.111,20.83333
19.2,158489319246.111,16.66667
19.4,158489319246.111,16.66667
19.6,158489319246.111,8.33333
19.8,158489319246.111,4.16667
20.0,158489319246.111,6.25
20.2,158489319246.111,4.16667
20.4,158489319246.111,8.33333
20.6,158489319246.111,2.08333
20.8,158489319246.111,8.33333
21.0,158489319246.111,8.33333
21.2,158489319246.111,12.5
21.4,158489319246.111,8.33333
21.6,158489319246.111,0.0
21.8,158489319246.111,0.0
22.0,158489319246.111,0.0
22.2,158489319246.111,0.0
22.4,158489319246.111,0.0
15.8,3548133892335.76,100.0
16.0,3548133892335.76,95.83333
16.2,3548133892335.76,87.5
16.4,3548133892335.76,87.5
16.6,3548133892335.76,95.83333
16.8,3548133892335.76,95.83333
17.0,3548133892335.76,93.75
17.2,3548133892335.76,97.91667
17.4,3548133892335.76,91.66667
17.6,3548133892335.76,97.91667
17.8,3548133892335.76,89.58333
18.0,3548133892335.76,72.91667
18.2,3548133892335.76,58.33333
18.4,3548133892335.76,47.91667
18.6,3548133892335.76,43.75
18.8,3548133892335.76,27.08333
19.0,3548133892335.76,16.66667
19.2,3548133892335.76,8.33333
19.4,3548133892335.76,18.75
19.6,3548133892335.76,2.08333
19.8,3548133892335.76,8.33333
20.0,3548133892335.76,8.33333
20.2,3548133892335.76,8.33333
20.4,3548133892335.76,10.41667
20.6,3548133892335.76,12.5
20.8,3548133892335.76,8.33333
21.0,3548133892335.76,4.16667
21.2,3548133892335.76,2.08333
21.4,3548133892335.76,0.0
21.6,3548133892335.76,0.0
21.8,3548133892335.76,0.0
22.0,3548133892335.76,0.0
22.2,3548133892335.76,0.0
22.4,3548133892335.76,0.0
15.8,125892541179416.62,95.83333
16.0,125892541179416.62,100.0
16.2,125892541179416.62,100.0
16.4,125892541179416.62,100.0
16.6,125892541179416.62,100.0
16.8,125892541179416.62,95.83333
17.0,125892541179416.62,97.91667
17.2,125892541179416.62,95.83333
17.4,125892541179416.62,89.58333
17.6,125892541179416.62,97.91667
17.8,125892541179416.62,72.91667
18.0,125892541179416.62,60.41667
18.2,125892541179416.62,45.83333
18.4,125892541179416.62,22.91667
18.6,125892541179416.62,20.83333
18.8,125892541179416.62,22.91667
19.0,125892541179416.62,16.66667
19.2,125892541179416.62,16.66667
19.4,125892541179416.62,10.41667
19.6,125892541179416.62,8.33333
19.8,125892541179416.62,10.41667
20.0,125892541179416.62,6.25
20.2,125892541179416.62,4.16667
20.4,125892541179416.62,6.25
20.6,125892541179416.62,10.41667
20.8,125892541179416.62,4.16667
21.0,125892541179416.62,6.25
21.2,125892541179416.62,0.0
21.4,125892541179416.62,0.0
21.6,125892541179416.62,0.0
21.8,125892541179416.62,0.0
22.0,125892541179416.62,0.0
22.2,125892541179416.62,0.0
22.4,125892541179416.62,0.0
15.8,6309573444801943.0,91.66667
16.0,6309573444801943.0,100.0
16.2,6309573444801943.0,100.0
16.4,6309573444801943.0,100.0
16.6,6309573444801943.0,95.83333
16.8,6309573444801943.0,100.0
